Date;identifiant;Genre;Annee_diplome;Type_formation;Filiere;Situation;Secteur;Nature_contrat;France;Region;Pays;Anciennete;Disposez-vous d'une RQTH (Reconnaissance de la qualité de Travailleur Handicapé)?;Nom_entreprise;Taille_entreprise;Departement;Intitule_poste;Secteur_activite;Salaire_annuel;Responsabilite_hierarchique;Responsabilite_budget;Responsabilite_equipe;Responsabilite_projet;Satisfaction_globale;Saitisfaction_relations;Satisfaction_salaire;Satisfaction_autonomie;Satisfaction_localisation
10/02/2019 14:12;1776019459741630;Homme;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;16;Non;Clemessy services EES;5 000 salarié(e)s ou plus;Maintenance industrielle;Responsable contrat de maintenance;Autres secteurs ;37400;OUI;OUI;OUI;OUI;5;5;4;5;3
25/03/2019 19:45;1789312776613130;Homme;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;6;Non;BOCCARD;250 à  4 999 salarié(e)s ;Production - Exploitation ;Responsable de Projet Adjoint;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;38000;OUI;OUI;OUI;OUI;5;4;3;5;4
25/03/2019 20:08;1782332086092190;Femme;2017;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;19;Non;;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Cadre R&D;Industrie agroalimentaire ;;NON;NON;NON;OUI;3;5;2;2;5
26/03/2019 15:30;1782592354372700;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;27;Non;;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Coordinatrice QHSE;Industrie chimique;35000;NON;OUI;NON;OUI;4;5;4;5;5
26/03/2019 15:33;1876167130216860;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;;
26/03/2019 16:02;1875264842867580;Femme;2017;Apprentissage;GBA;Activite;Privé;CDD;En France;Île-de-France;;4;Non;Enfants du Mekong;De 20 à 49 salarié(e)s ;Autre service ou département;Chargee de pays Cambodge;Autres secteurs ;;OUI;NON;OUI;OUI;5;5;3;4;5
08/02/2019 14:09;1766816763164740;Homme;2018;Professionalisation;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;4;Non;Alispharm;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur consultant;Industrie pharmaceutique;49000;NON;NON;NON;OUI;4;4;5;5;4
26/03/2019 17:50;104139268515823;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Île-de-France;;12;Non;GRAINE A L AUBE; Moins de 10 salarié(e)s ;;Assistante du direction;Enseignement, recherche;;;;;;2;;;;
26/03/2019 19:31;1782977170103270;Homme;2017;Initiale;GBA;Activite;Privé;CDI;En France;Hauts-de-France;;2;Non;Ajinomoto Foods Europe;De 50 à 249 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur process;Industrie agroalimentaire ;41000;NON;NON;NON;OUI;5;5;4;5;2
26/03/2019 19:31;1783101036883390;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Centre-Val de Loire;;23;Non;Novandie;250 à  4 999 salarié(e)s ;Production - Exploitation ;Chef d'équipe production;Industrie agroalimentaire ;33000;OUI;NON;OUI;OUI;2;4;3;3;1
26/03/2019 20:04;1775640761912420;Femme;2017;Professionalisation;GBA;Activite;Privé;CDI;En France;Occitanie;;18;Non;IMPAC Ingénierie;De 50 à 249 salarié(e)s ;;;Industrie pharmaceutique;38000;NON;NON;NON;OUI;4;5;4;5;4
26/03/2019 21:14;1783871993374610;Homme;2018;Apprentissage;MSI;Activite;Privé;CDI;En France;Bourgogne-Franche-Comté;;6;Non;;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingénieur conduite et d'essai;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);70000;OUI;;OUI;OUI;3;4;5;3;1
26/03/2019 21:30;1789196467740810;Homme;2016;Initiale;GBA;Activite;Non salarié(e) (Chef d'entreprise, Profession libérale, Travailleur(e) indépendant(e));;En France;Occitanie;;1;Non;DTA ingénierie;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Formation de reconversion professionnelle en Business Intelligence;Activités informatiques et services d'information (TIC services);;NON;NON;NON;OUI;4;5;3;4;4
26/03/2019 22:37;1783036717115500;Femme;2017;Professionalisation;GBA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;4;Non;Bledina ;5 000 salarié(e)s ou plus;Qualité, sécurité, sûreté de fonctionnement ;Ingénieur Qualité Opérationnelle Ligne Pots;Industrie agroalimentaire ;44000;NON;OUI;NON;NON;4;5;5;3;3
08/02/2019 17:41;1775956046429000;Femme;2018;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;;
26/03/2019 23:21;1782336127638740;Homme;2017;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;18;Non;Viveris;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Dev logiciel;Sociétés de conseil, bureaux d'études;31000;NON;NON;NON;NON;4;5;2;3;5
27/03/2019 15:48;1789201429365010;Homme;2017;Initiale;MEA;These;;;;;;;;;;;;;;;;;;;;;;
27/03/2019 16:16;1888640124940790;Homme;2016;Professionalisation;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;
27/03/2019 20:09;1788744550434370;Homme;2016;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;22;Non;ENGIE INEO SYSTRANS;De 50 à 249 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur étude et développement;Transports (Services);40000;NON;NON;NON;OUI;3;5;3;4;1
12/03/2019 09:44;1794332623029410;Femme;2018;Professionalisation;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;;
28/03/2019 12:07;1789751652814350;Homme;2016;Initiale;GBA;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;30;Oui;Squali;De 10 à 19 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Chargé d'affaires;Autres activités spécialisées, scientifiques et techniques;26000;NON;NON;NON;NON;3;3;2;4;5
28/03/2019 17:07;1782714740771440;Homme;2016;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;
28/03/2019 17:08;1889049466803820;Femme;2018;Initiale;MAT;Activite;Privé;CDI;En France;Grand Est;;9;Non;Eurofins Analyses pour le Batiment Est;5 000 salarié(e)s ou plus;Production - Exploitation ;Ingenieure projets;Autres secteurs ;35000;NON;OUI;NON;OUI;5;5;4;5;3
28/03/2019 17:12;1783101109430220;Femme;2016;Initiale;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;13;Non;Rossignol;250 à  4 999 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;ingénieur qualité fournisseur;Autres secteurs ;31000;NON;NON;NON;OUI;3;5;3;3;4
28/03/2019 17:14;1788692241729700;Homme;2016;Initiale;MAT;Activite;Privé;CDI;En France;Occitanie;;6;Non;AKKA Technologies;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Cadre ITIM;Industrie des technologies de l'Information et de la Communication (TIC);36000;NON;NON;NON;NON;4;5;4;4;5
28/03/2019 17:22;1794034551087380;Homme;2016;Initiale;MAT;Activite;Privé;CDI;En France;Centre-Val de Loire;;31;Non;CERIB;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur chargé de projets;Construction, BTP;39500;OUI;OUI;NON;OUI;5;5;4;5;3
28/03/2019 19:53;1783165011404310;Femme;2016;Initiale;MAT;Activite;Privé;CDI;En France;Île-de-France;;16;Non;ALTRAN;5 000 salarié(e)s ou plus;Administration, gestion, finance, comptabilité ;Consultante IT;Activités financières et d'assurance;;NON;OUI;NON;OUI;4;5;4;4;4
28/03/2019 22:11;1876091325795890;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;1;Non;Andros Valence SNC;250 à  4 999 salarié(e)s ;Production - Exploitation ;Ingénieur process ;Industrie agroalimentaire ;39000;NON;NON;NON;OUI;4;4;3;3;5
28/03/2019 23:26;1783101110674270;Femme;2017;Initiale;GBA;Activite;Privé;;A l'étranger;;Suisse;4;Non;Snowlimit; Moins de 10 salarié(e)s ;Enseignement - Formation ;Monitrice de snowboard;Tourisme;40000;NON;NON;NON;NON;5;5;5;5;4
29/03/2019 09:03;1767911679881990;Femme;2017;Initiale;GBA;Etudes;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 10:35;1768367430093100;Homme;2017;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 12:44;1798487223863940;Homme;2016;Initiale;GBA;Recherche;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 13:29;1767193880992300;Homme;2016;Initiale;MEA;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 13:42;1775335295742820;Femme;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;5;Non;Osisoft France;250 à  4 999 salarié(e)s ;Assistance technique;Product support engineer;Activités informatiques et services d'information (TIC services);44000;;;;;5;5;5;5;4
29/03/2019 14:32;1783551854196000;Homme;2018;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 14:39;1876102282466920;Homme;2017;Initiale;MEA;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;;
29/03/2019 16:43;1775488150892280;Homme;2016;Initiale;MEA;Activite;Public;CDD;En France;Occitanie;;15;Non;université de montpellier;250 à  4 999 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);INGENIEUR DE RECHERCHE;Enseignement, recherche;30950;NON;NON;NON;OUI;4;5;3;5;5
29/03/2019 17:17;1794637749900080;Homme;2016;Initiale;MEA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;32;Non;LGM;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur en sûreté de fonctionnement;Industrie automobile, aéronautique, navale, ferroviaire;37000;NON;NON;OUI;OUI;4;5;3;4;5
29/03/2019 18:41;1782335988119430;Homme;2018;Initiale;MAT;Activite;Privé;CDI;En France;Pays de la Loire;;5;Non;ALTEN;5 000 salarié(e)s ou plus;Méthodes, contrôle de production, maintenance;coordinateur technique;Industrie automobile, aéronautique, navale, ferroviaire;30000;NON;NON;NON;NON;4;4;3;3;4
29/03/2019 19:06;1775263816396710;Homme;2018;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;7;Oui;Nokia;5 000 salarié(e)s ou plus;Réseaux, intranet, internet, télécommunications ;;Télécommunications;;NON;NON;NON;NON;4;5;5;3;1
18/03/2019 10:55;1793786721179830;Homme;2017;Apprentissage;MSI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;5;Non;Nexter Systems;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur Méthode Structures Mécano-Soudées;Autres secteurs ;37000;NON;OUI;NON;OUI;4;5;4;4;2
30/03/2019 09:52;1891018928840670;Homme;2017;Initiale;MEA;Activite;Public;CDD;En France;Occitanie;;7;Non;LIRMM;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur d'appui à la recherche;Recherche-développement scientifique;;NON;NON;NON;OUI;4;3;2;5;4
30/03/2019 10:03;1757617280501340;Homme;2016;Initiale;MEA;Activite;Privé;CDI;A l'étranger;;;13;Non;Rode Microphones;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Firmware Engineer;Autres secteurs ;45000;NON;NON;NON;NON;3;5;3;3;3
30/03/2019 11:51;1794339396701390;Homme;2017;Initiale;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;1;Non;Kaefer Wanner;250 à  4 999 salarié(e)s ;;Responsable préparation chantier;Construction, BTP;54320;OUI;NON;OUI;OUI;4;3;5;4;4
30/03/2019 15:59;1816870304312730;Homme;2018;Initiale;MAT;Recherche;;;;;;;;;;;;;;;;;;;;;;
31/03/2019 15:44;1768459845002980;Femme;2017;Professionalisation;IG;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;16;Non;ABYLSEN;250 à  4 999 salarié(e)s ;Exploitation / maintenance informatique ;testeur fonctionnel;Activités informatiques et services d'information (TIC services);27500;NON;NON;NON;NON;3;5;2;3;4
31/03/2019 20:07;1788468022230090;Homme;2017;Apprentissage;MAT;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;7;Non;Asymptote;De 50 à 249 salarié(e)s ;Assistance technique;Ingenieur Gestion de Projet;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);33000;NON;NON;NON;OUI;3;3;4;3;4
01/04/2019 10:05;1782921228983150;Homme;2017;Initiale;GBA;Activite;Privé;CDD;En France;Provence-Alpes-Côte d'Azur;;10;Non;Planktovie; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur R&D biologie;Industrie pharmaceutique;31400;NON;OUI;NON;OUI;4;4;4;5;5
01/04/2019 12:37;1782714871390490;Homme;2017;Professionalisation;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;8;Non;ANDRICE;De 20 à 49 salarié(e)s ;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur d'Affaires / Business Manager;Sociétés de conseil, bureaux d'études;36000;OUI;OUI;OUI;OUI;5;5;3;5;
08/02/2019 15:07;1776091970486140;Femme;2017;Initiale;STE;Activite;Privé;CDI;En France;Occitanie;;16;Non;Gaxieu;De 50 à 249 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur d'études;Construction, BTP;29000;OUI;NON;OUI;NON;3;3;2;3;5
12/02/2019 20:12;1767641909135970;Homme;2017;Apprentissage;MSI;Activite;Privé;CDD;En France;Auvergne-Rhône-Alpes;;14;Non;Bureau Veritas;5 000 salarié(e)s ou plus;Commercial(e) (dont ingénieur(e) d'affaire) ;Ingénieur Spécialiste en Soudage, chargé d'affaire;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;34500;NON;OUI;NON;OUI;5;5;5;5;5
25/02/2019 15:33;1793744558919620;Homme;2016;Professionalisation;STE;Activite;Privé;CDI;En France;Bourgogne-Franche-Comté;;6;Non;Véolia Eau - Compagnie Générale des Eaux;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Bureau d'Etude à la direction des opérations;Production et distribution d'eau assainissement, gestion des déchets et dépollution;37000;OUI;NON;OUI;OUI;4;4;4;5;4
01/04/2019 18:47;1889139014440800;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;3;Non;ÉHO.LINK;De 10 à 19 salarié(e)s ;Direction générale ;Co-fondateur;Télécommunications;;OUI;OUI;OUI;OUI;5;5;5;5;5
01/04/2019 19:23;1757599424478080;Homme;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;13;Non;CGI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur en technologie de l'information;Activités informatiques et services d'information (TIC services);32000;NON;NON;NON;NON;4;5;2;4;5
01/04/2019 19:46;1788516770494320;Femme;2017;Initiale;GBA;Activite;Privé;Apprentissage;En France;Centre-Val de Loire;;8;Non;LVMH Recherche Parfums & Cosmétiques;250 à  4 999 salarié(e)s ;R&I;Chargée d'innovation maquillage;Industrie chimique;;NON;NON;NON;OUI;4;4;2;3;2
01/04/2019 22:06;1867641142480330;Homme;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;6;Non;PriceComparator; Moins de 10 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Developpeur Front end;Industrie des technologies de l'Information et de la Communication (TIC);33000;OUI;NON;NON;OUI;5;5;5;5;3
01/04/2019 22:39;1768549874921600;Homme;2018;Professionalisation;IG;Activite;Privé;CDI;En France;Occitanie;;7;Non;Zendesk;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Software Engineer;Activités informatiques et services d'information (TIC services);39000;NON;NON;NON;NON;5;5;5;5;5
02/04/2019 11:21;1794190667783910;Homme;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;24;Non;Capgemini;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Consultant;Activités financières et d'assurance;32000;OUI;NON;NON;NON;3;4;3;4;4
02/04/2019 12:03;1768367429966510;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;12;Non;Sopra Banking Software;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Développeur senior fullstack;Activités financières et d'assurance;36400;NON;NON;NON;OUI;4;4;3;4;5
02/04/2019 12:08;1783303729803930;Femme;2016;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;30;Non;Safran SA;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Software Engineer DevOps;Industrie automobile, aéronautique, navale, ferroviaire;45000;NON;NON;NON;NON;5;5;4;5;3
02/04/2019 14:37;1777139253176990;Femme;2017;Initiale;MEA;Activite;Privé;CDI;En France;Île-de-France;;15;Non;Automtive lighting;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Hardware ingenieur ;Industrie automobile, aéronautique, navale, ferroviaire;;NON;NON;NON;NON;3;5;3;3;3
02/04/2019 15:10;1782593131142780;Femme;2016;Professionalisation;GBA;Activite;Privé;CDD;En France;Île-de-France;;12;Non;Total;5 000 salarié(e)s ou plus;Ressources humaines ;Chef de projet innovation;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);40000;NON;NON;NON;OUI;5;5;4;5;5
02/04/2019 15:26;1875955534240900;Homme;2016;Initiale;IG;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;;
02/04/2019 15:27;1793841848357580;Homme;2016;Initiale;IG;Sans activité volontairement;;;;;;;;;;;;;;;;;;;;;;
02/04/2019 16:57;1783101037010870;Femme;2016;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;30;Non;Solutec;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Chef de projet IT;Activités informatiques et services d'information (TIC services);37800;OUI;OUI;NON;OUI;4;5;4;4;5
02/04/2019 19:50;1788578273151560;Femme;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;18;Non;CGI;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur en développement mobile ;Activités informatiques et services d'information (TIC services);29800;NON;NON;NON;OUI;3;4;2;5;4
02/04/2019 20:24;1794038680873930;Femme;2017;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;20;Non;ag2r la mondiale;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;conceptrice developpeuse ;Activités financières et d'assurance;40000;OUI;NON;NON;NON;5;4;4;5;4
02/04/2019 21:29;1776541355574440;Homme;2018;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;6;Non;Sopra Steria Groupe;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur d'études et développement;Activités informatiques et services d'information (TIC services);30550;NON;NON;NON;NON;3;5;3;4;5
03/04/2019 11:40;1782520390078810;Homme;2016;Initiale;IG;En création d'entreprise /reprise d'entreprise;;;;;;;;;;;;;;;;;;;;;;
26/02/2019 22:10;1806657444524820;Homme;2018;Initiale;GBA;Activite;Privé;CDD;En France;Bourgogne-Franche-Comté;;4;Non;Reine de Dijon SAS;De 50 à 249 salarié(e)s ;Qualité, sécurité, sûreté de fonctionnement ;Assistant Qualité Process;Industrie agroalimentaire ;26000;NON;NON;NON;NON;4;4;2;1;2
03/04/2019 13:20;1788522877846480;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;8;Non;Capgemini;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Data Scientist;Industrie des technologies de l'Information et de la Communication (TIC);40000;NON;NON;OUI;NON;4;5;4;5;5
03/04/2019 16:52;1775257602685030;Femme;2016;Professionalisation;GBA;Activite;Privé;CDI;En France;Provence-Alpes-Côte d'Azur;;23;Non;L'Occitane en Provence;250 à  4 999 salarié(e)s ;Achats, approvisionnements, logistique ;Responsable d'équipe ;Industrie chimique;40000;OUI;NON;OUI;OUI;4;5;5;4;5
21/02/2019 19:30;1788692303756160;Homme;2018;Initiale;MI;These;;;;;;;;;;;;;;;;;;;;;;
03/04/2019 22:30;1788460157406210;Homme;2018;Initiale;IG;Activite;Privé;CDI;A l'étranger;;Suisse;7;Non;Qim info;250 à  4 999 salarié(e)s ;Etudes et développement en systèmes d'information ;Consultant informatique;Activités informatiques et services d'information (TIC services);56000;NON;OUI;OUI;OUI;5;5;5;5;5
04/04/2019 08:45;1783052182362290;Femme;2016;Professionalisation;IG;Activite;Privé;CDI;En France;Occitanie;;32;Non;Sopra Steria;5 000 salarié(e)s ou plus;Exploitation / maintenance informatique ;Ingénieur d'étude ;Activités informatiques et services d'information (TIC services);;OUI;NON;OUI;OUI;4;5;4;5;5
04/04/2019 09:08;1898486987330340;Homme;2016;Initiale;MEA;Volontariat;;;;;;;;;;;;;;;;;;;;;;
04/04/2019 09:38;1867650264599340;Homme;2016;Initiale;MEA;Activite;Privé;CDI;En France;Occitanie;;31;Non;Zimmer Biomet Robotics;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;R&D Software Engineer;Autres secteurs ;35500;NON;NON;NON;NON;4;5;3;4;5
11/02/2019 17:49;1775261297609710;Femme;2017;Professionalisation;MI;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;8;Non;Ineo Nucléaire;250 à  4 999 salarié(e)s ;Méthodes, contrôle de production, maintenance;Ingénieur maintenance;Énergie (Production et distribution d'électricité, de gaz, de vapeur et d'air conditionné);35000;NON;NON;NON;NON;4;4;3;3;5
04/04/2019 19:25;1868316585347690;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Pays de la Loire;;31;Non;SOPRA STERIA;5 000 salarié(e)s ou plus;Informatique industrielle et technique ;Ingénieur d'études et développements;Industrie des technologies de l'Information et de la Communication (TIC);35500;OUI;NON;OUI;OUI;5;5;3;5;5
04/04/2019 19:40;1794637742460520;Homme;2018;Initiale;MEA;Activite;Public;CDI;En France;Provence-Alpes-Côte d'Azur;;6;Non;NXP;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);System validation engineer;Métallurgie et fabrication de produits métalliques à l'exception des machines et des équipements;35400;NON;NON;NON;NON;5;5;4;5;5
05/04/2019 11:16;1777070232104030;Homme;2016;Initiale;MEA;Activite;Privé;CDI;En France;Nouvelle-Aquitaine;;25;Non;Akka;5 000 salarié(e)s ou plus;;;Industrie automobile, aéronautique, navale, ferroviaire;35000;NON;NON;NON;NON;4;;;;
05/04/2019 11:45;1810402787455600;Femme;2017;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;18;Non;CGI;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Consultant solutions fonctionnelles;Activités informatiques et services d'information (TIC services);;OUI;OUI;NON;OUI;4;4;3;4;3
05/04/2019 11:52;1768367439862310;Homme;2017;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;5;Non;MODIS;250 à  4 999 salarié(e)s ;Informatique industrielle et technique ;Business Analyst;Activités informatiques et services d'information (TIC services);37600;OUI;NON;OUI;NON;5;5;4;5;5
05/04/2019 11:57;1794775548398060;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;37;Non;Idean (ex Backelite);5 000 salarié(e)s ou plus;Direction technique;Consultant Technique;Activités informatiques et services d'information (TIC services);49000;NON;NON;NON;NON;5;4;4;5;5
05/04/2019 12:06;1798760266975780;Homme;2016;Initiale;MAT;These;;;;;;;;;;;;;;;;;;;;;;
05/04/2019 12:29;1783100972224870;Homme;2016;Initiale;IG;Activite;Privé;CDI;En France;Île-de-France;;28;Non;Red Hat;5 000 salarié(e)s ou plus;Commercial(e) (dont ingénieur(e) d'affaire) ;Domain Solution Architect;Industrie des technologies de l'Information et de la Communication (TIC);77000;NON;NON;NON;NON;5;5;5;5;3
05/04/2019 13:23;1793744655723610;Homme;2017;Initiale;IG;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;20;Non;KEYRUS;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Consultant BI;Sociétés de conseil, bureaux d'études;34700;NON;NON;NON;NON;3;5;3;4;5
05/04/2019 13:25;1776170137315530;Homme;2017;Initiale;IG;Activite;Non salarié(e) (Chef d'entreprise, Profession libérale, Travailleur(e) indépendant(e));;En France;Île-de-France;;2;Non;Mehdi Chamouma; Moins de 10 salarié(e)s ;Informatique industrielle et technique ;Développeur Fullstack;Industrie des technologies de l'Information et de la Communication (TIC);45000;NON;NON;NON;NON;5;;5;5;5
05/04/2019 14:13;1882649661968720;Femme;2016;Professionalisation;MAT;Activite;Public;contrat permanent;En France;Île-de-France;;31;Non;SNCF RESEAU;5 000 salarié(e)s ou plus;Recherche-développement, études scientifiques et techniques (autre qu'informatique);responsable d'affaire ferroviaire;Transports (Services);37000;NON;OUI;NON;OUI;5;5;3;5;3
05/04/2019 15:22;1776615826893460;Femme;2016;Initiale;MAT;Activite;Privé;CDI;En France;Île-de-France;;17;Non;Arquus (Anciennement renault trucks defense);250 à  4 999 salarié(e)s ;Marketing;Responsable tarification;Industrie automobile, aéronautique, navale, ferroviaire;39000;NON;OUI;NON;OUI;5;5;3;3;1
05/04/2019 22:25;1988881451948860;Homme;2016;Apprentissage;SE;Activite;Privé;CDI;En France;Occitanie;;18;Non;Hardtech;De 10 à 19 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Ingénieur Electronicien;Autres secteurs ;;NON;NON;NON;OUI;5;5;3;5;3
06/04/2019 00:00;1782520264075260;Homme;2018;Apprentissage;MEA;En création d'entreprise /reprise d'entreprise;;;A l'étranger;;Brésil;16;Non;Iara Health; Moins de 10 salarié(e)s ;Etudes et développement en systèmes d'information ;Ingénieur en Apprentissage Automatique;Activités informatiques et services d'information (TIC services);16000;OUI;NON;OUI;OUI;4;4;3;5;5
06/04/2019 11:28;1793944774636910;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Auvergne-Rhône-Alpes;;18;Non;;250 à  4 999 salarié(e)s ;Etudes - Conseil et expertise (autre qu'informatique);Ingénieur gestion de projet;Sociétés de conseil, bureaux d'études;36000;OUI;OUI;OUI;OUI;4;5;4;5;5
06/04/2019 12:23;1793786871988390;Homme;2017;Initiale;IG;Activite;Non salarié(e) (Chef d'entreprise, Profession libérale, Travailleur(e) indépendant(e));;En France;Hauts-de-France;;17;Non;Ministère des Armées;5 000 salarié(e)s ou plus;Réseaux, intranet, internet, télécommunications ;;Autres secteurs ;;OUI;NON;OUI;NON;5;5;4;5;4
06/04/2019 12:26;1783297984544300;Homme;2017;Initiale;IG;Activite;Privé;CDI;En France;Occitanie;;20;Non;Sopra Steria;5 000 salarié(e)s ou plus;Etudes et développement en systèmes d'information ;Ingénieur études et développement;Activités informatiques et services d'information (TIC services);32000;NON;OUI;OUI;OUI;4;5;2;5;5
06/04/2019 21:04;1783100983094780;Femme;2016;Initiale;GBA;Activite;Privé;CDI;En France;Hauts-de-France;;23;Non;Findus;De 50 à 249 salarié(e)s ;Recherche-développement, études scientifiques et techniques (autre qu'informatique);Assistant Product Development Manager;Industrie agroalimentaire ;35380;NON;NON;NON;OUI;5;4;4;5;4
